key,name,category,store_name,url,count,min_price,max_price,avg_price,first_date,last_date,first_price,last_price,delta_cop,delta_pct
https://www.exito.com/cigarrillo-alaska-lucky-strike-10-und-3117680/p,Cigarrillos LUCKY STRIKE alaska media cajetilla (10  und),licores,Éxito,https://www.exito.com/cigarrillo-alaska-lucky-strike-10-und-3117680/p,2,7000.00,7000.00,7000.00,2026-04-23,2026-04-23,7000.00,7000.00,0.00,0.0000
https://www.exito.com/cigarro-evolution-silver-l-m-10-unidad-385491/p,Cigarrillos L & M Silver evo media cajetilla (10  und),licores,Éxito,https://www.exito.com/cigarro-evolution-silver-l-m-10-unidad-385491/p,2,3850.00,3850.00,3850.00,2026-04-23,2026-04-23,3850.00,3850.00,0.00,0.0000
https://www.exito.com/cigarri-evolution-silver-l-m-20-unidad-385488/p,Cigarrillos L & M Silver evo cajetilla (20  und),licores,Éxito,https://www.exito.com/cigarri-evolution-silver-l-m-20-unidad-385488/p,2,7700.00,7700.00,7700.00,2026-04-23,2026-04-23,7700.00,7700.00,0.00,0.0000
https://www.exito.com/cigarrillo-media-purple-l-m-10-und-3128328/p,Cigarrillos L & M Purple evo media cajetilla (10  und),licores,Éxito,https://www.exito.com/cigarrillo-media-purple-l-m-10-und-3128328/p,2,4100.00,4100.00,4100.00,2026-04-23,2026-04-23,4100.00,4100.00,0.00,0.0000
https://www.exito.com/cigarrillo-media-warrego-l-m-10-und-3128331/p,Cigarrillos L & M Evo media cajetilla (10  und),licores,Éxito,https://www.exito.com/cigarrillo-media-warrego-l-m-10-und-3128331/p,2,4100.00,4100.00,4100.00,2026-04-23,2026-04-23,4100.00,4100.00,0.00,0.0000
https://www.exito.com/cigarrillo-media-blue-selection-l-m-1-und-3123079/p,Cigarrillos L & M Blue selection media cajetilla (1  und),licores,Éxito,https://www.exito.com/cigarrillo-media-blue-selection-l-m-1-und-3123079/p,2,3150.00,3150.00,3150.00,2026-04-23,2026-04-23,3150.00,3150.00,0.00,0.0000
https://www.exito.com/cigarrillo-evolution-l-m-10-und-45654/p,Cigarrillos L & M Blue evo media cajetilla (10  und),licores,Éxito,https://www.exito.com/cigarrillo-evolution-l-m-10-und-45654/p,2,4300.00,4300.00,4300.00,2026-04-23,2026-04-23,4300.00,4300.00,0.00,0.0000
https://www.exito.com/cigarro-chesterfield-azul-boston-10-und-970877/p,Cigarrillos CHESTERFIELD Blue media cajetilla (10  und),licores,Éxito,https://www.exito.com/cigarro-chesterfield-azul-boston-10-und-970877/p,2,5150.00,5150.00,5150.00,2026-04-23,2026-04-23,5150.00,5150.00,0.00,0.0000
https://www.exito.com/cigarrillos-lucky-strike-sandia-ice-10-und-3214113/p,Cigarrillos  LUCKY STRIKE sandia ice (10  und),licores,Éxito,https://www.exito.com/cigarrillos-lucky-strike-sandia-ice-10-und-3214113/p,2,7000.00,7000.00,7000.00,2026-04-23,2026-04-23,7000.00,7000.00,0.00,0.0000
https://www.exito.com/cigarrillo-evolution-l-m-20-und-45653/p,Cigarrillo   L & M Evolution (20  und),licores,Éxito,https://www.exito.com/cigarrillo-evolution-l-m-20-und-45653/p,2,8600.00,8600.00,8600.00,2026-04-23,2026-04-23,8600.00,8600.00,0.00,0.0000
https://www.exito.com/cerveza-sixpack-lata-pilsen-1980-ml-3024627/p,Cerveza sixpack lata PILSEN 1980 ml,licores,Éxito,https://www.exito.com/cerveza-sixpack-lata-pilsen-1980-ml-3024627/p,2,21600.00,21600.00,21600.00,2026-04-23,2026-04-23,21600.00,21600.00,0.00,0.0000
https://www.exito.com/cerveza-super-strong-lata-434322/p,Cerveza WEIDMANN lata (500  ml),licores,Éxito,https://www.exito.com/cerveza-super-strong-lata-434322/p,2,15100.00,15100.00,15100.00,2026-04-23,2026-04-23,15100.00,15100.00,0.00,0.0000
https://www.exito.com/cerveza-sixpack-lata-poker-1980-ml-446681/p,Cerveza Sixpack Lata POKER 1980 ml,licores,Éxito,https://www.exito.com/cerveza-sixpack-lata-poker-1980-ml-446681/p,2,21000.00,21000.00,21000.00,2026-04-23,2026-04-23,21000.00,21000.00,0.00,0.0000
https://www.exito.com/cerveza-belgica-lata-x6-stella-artois-1614-ml-3155263/p,Cerveza STELLA ARTOIS lata (1614  ml),licores,Éxito,https://www.exito.com/cerveza-belgica-lata-x6-stella-artois-1614-ml-3155263/p,2,21600.00,21600.00,21600.00,2026-04-23,2026-04-23,21600.00,21600.00,0.00,0.0000
https://www.exito.com/cerveza-stella-artois-botella-x-24-unds--7-920-ml-/p,Cerveza STELLA ARTOIS botella x 24 unds (7.920 ml),licores,Éxito,https://www.exito.com/cerveza-stella-artois-botella-x-24-unds--7-920-ml-/p,2,100600.00,100600.00,100600.00,2026-04-23,2026-04-23,100600.00,100600.00,0.00,0.0000
https://www.exito.com/cerveza-belgica-botella-stella-artois-300-ml-3155261/p,Cerveza STELLA ARTOIS botella (300  ml),licores,Éxito,https://www.exito.com/cerveza-belgica-botella-stella-artois-300-ml-3155261/p,2,4150.00,4150.00,4150.00,2026-04-23,2026-04-23,4150.00,4150.00,0.00,0.0000
https://www.exito.com/cerveza-lata-sixpack-sol-1860-ml-3159838/p,Cerveza SOL lata six pack (1860  ml),licores,Éxito,https://www.exito.com/cerveza-lata-sixpack-sol-1860-ml-3159838/p,2,19900.00,19900.00,19900.00,2026-04-23,2026-04-23,19900.00,19900.00,0.00,0.0000
https://www.exito.com/cerveza-sol-original-6-unidad-3235651/p,Cerveza SOL lager (6  UNIDAD),licores,Éxito,https://www.exito.com/cerveza-sol-original-6-unidad-3235651/p,2,15000.00,15000.00,15000.00,2026-04-23,2026-04-23,15000.00,15000.00,0.00,0.0000
https://www.exito.com/cerveza-sixpack-sol-330-ml-3130915/p,Cerveza SOL botella six pack (1980  ml),licores,Éxito,https://www.exito.com/cerveza-sixpack-sol-330-ml-3130915/p,2,25750.00,25750.00,25750.00,2026-04-23,2026-04-23,25750.00,25750.00,0.00,0.0000
https://www.exito.com/redds-rose-redds-redds-rose-269-ml-3206921/p,Cerveza REDDS rosé (269  ml),licores,Éxito,https://www.exito.com/redds-rose-redds-redds-rose-269-ml-3206921/p,2,3830.00,3830.00,3830.00,2026-04-23,2026-04-23,3830.00,3830.00,0.00,0.0000
https://www.exito.com/cerveza-redds-sixpack-x-269-ml-cu-949593/p,Cerveza REDDS lata six pack (1614  ml),licores,Éxito,https://www.exito.com/cerveza-redds-sixpack-x-269-ml-cu-949593/p,2,22200.00,22200.00,22200.00,2026-04-23,2026-04-23,22200.00,22200.00,0.00,0.0000
https://www.exito.com/cerveza-lata-redds-x-269ml-949601/p,Cerveza REDDS lata (269  ml),licores,Éxito,https://www.exito.com/cerveza-lata-redds-x-269ml-949601/p,2,3700.00,3700.00,3700.00,2026-04-23,2026-04-23,3700.00,3700.00,0.00,0.0000
https://www.exito.com/cerveza-lata-ud-poker-473-mililitro-418789/p,Cerveza POKER lata (473  ml),licores,Éxito,https://www.exito.com/cerveza-lata-ud-poker-473-mililitro-418789/p,2,4950.00,4950.00,4950.00,2026-04-23,2026-04-23,4950.00,4950.00,0.00,0.0000
https://www.exito.com/cerveza-peroni-six-pack-330ml-c-u-943511/p,Cerveza PERONI six pack (1980  ml),licores,Éxito,https://www.exito.com/cerveza-peroni-six-pack-330ml-c-u-943511/p,2,45500.00,45500.00,45500.00,2026-04-23,2026-04-23,45500.00,45500.00,0.00,0.0000
https://www.exito.com/hefewweissbier-naturtrueb-lata-307478/p,Cerveza PAULANER lata hefewweissbier naturtrueb (500  ml),licores,Éxito,https://www.exito.com/hefewweissbier-naturtrueb-lata-307478/p,2,18100.00,18100.00,18100.00,2026-04-23,2026-04-23,18100.00,18100.00,0.00,0.0000
https://www.exito.com/hefeweissbier-naturtrueb-bot-100984/p,Cerveza PAULANER hefeweissbier naturtrueb (500  ml),licores,Éxito,https://www.exito.com/hefeweissbier-naturtrueb-bot-100984/p,2,20600.00,20600.00,20600.00,2026-04-23,2026-04-23,20600.00,20600.00,0.00,0.0000
https://www.exito.com/sixpack-cerveza-especial-nrb-modelo-2130-ml-3148361/p,Cerveza MODELO botella especial six pack (2130  ml),licores,Éxito,https://www.exito.com/sixpack-cerveza-especial-nrb-modelo-2130-ml-3148361/p,2,33500.00,33500.00,33500.00,2026-04-23,2026-04-23,33500.00,33500.00,0.00,0.0000
https://www.exito.com/modelo-especial-nrb-modelo-355-ml-3148360/p,Cerveza MODELO botella especial (355  ml),licores,Éxito,https://www.exito.com/modelo-especial-nrb-modelo-355-ml-3148360/p,2,6060.00,6060.00,6060.00,2026-04-23,2026-04-23,6060.00,6060.00,0.00,0.0000
https://www.exito.com/cerveza-lata-sixpack-miller-1860-ml-3159835/p,Cerveza MILLER lata americana six pack (1860  ml),licores,Éxito,https://www.exito.com/cerveza-lata-sixpack-miller-1860-ml-3159835/p,2,20550.00,20550.00,20550.00,2026-04-23,2026-04-23,20550.00,20550.00,0.00,0.0000
https://www.exito.com/cerveza-lata-unidad-miller-310-ml-3159836/p,Cerveza MILLER lata americana pilsener (310  ml),licores,Éxito,https://www.exito.com/cerveza-lata-unidad-miller-310-ml-3159836/p,2,3320.00,3320.00,3320.00,2026-04-23,2026-04-23,3320.00,3320.00,0.00,0.0000
https://www.exito.com/cerveza-ultra-nrb-330-x6-michelob-ultra-cerveza-ultra-nrb-330-x6-198-ml-3243361/p,Cerveza MICHELOB ULTRA sixpack (1980  ml),licores,Éxito,https://www.exito.com/cerveza-ultra-nrb-330-x6-michelob-ultra-cerveza-ultra-nrb-330-x6-198-ml-3243361/p,2,22600.00,22600.00,22600.00,2026-04-23,2026-04-23,22600.00,22600.00,0.00,0.0000
https://www.exito.com/cerveza-michelob-ultra-internacional-1614-ml-3189430/p,Cerveza MICHELOB ULTRA six pack (1614  ml),licores,Éxito,https://www.exito.com/cerveza-michelob-ultra-internacional-1614-ml-3189430/p,2,15850.00,15850.00,15850.00,2026-04-23,2026-04-23,15850.00,15850.00,0.00,0.0000
https://www.exito.com/cerveza-importada-cinco-estrellas-mahou-330-ml-3136763/p,Cerveza MAHOU cinco estrellas (330  ml),licores,Éxito,https://www.exito.com/cerveza-importada-cinco-estrellas-mahou-330-ml-3136763/p,2,6450.00,6450.00,6450.00,2026-04-23,2026-04-23,6450.00,6450.00,0.00,0.0000
https://www.exito.com/cerveza-importada-cinco-estrellas-mahou-6-unidad-3116988/p,Cerveza MAHOU cinco estrellas (1980  ml),licores,Éxito,https://www.exito.com/cerveza-importada-cinco-estrellas-mahou-6-unidad-3116988/p,2,38700.00,38700.00,38700.00,2026-04-23,2026-04-23,38700.00,38700.00,0.00,0.0000
https://www.exito.com/cerveza-aguila-light-lata-paq-x-6und-330ml-c-u-446659/p,Cerveza Light Sixpack AGUILA LIGHT 1980 ml,licores,Éxito,https://www.exito.com/cerveza-aguila-light-lata-paq-x-6und-330ml-c-u-446659/p,2,20700.00,20700.00,20700.00,2026-04-23,2026-04-23,20700.00,20700.00,0.00,0.0000
https://www.exito.com/cerveza-lata-sixpack-aguila-1980-ml-446655/p,Cerveza Lata Sixpack AGUILA 1980 ml,licores,Éxito,https://www.exito.com/cerveza-lata-sixpack-aguila-1980-ml-446655/p,2,21000.00,21000.00,21000.00,2026-04-23,2026-04-23,21000.00,21000.00,0.00,0.0000
https://www.exito.com/cervfruitesse-liefmans-bot-101026/p,Cerveza LIEFMANS saborizada (250  ml),licores,Éxito,https://www.exito.com/cervfruitesse-liefmans-bot-101026/p,2,16150.00,16150.00,16150.00,2026-04-23,2026-04-23,16150.00,16150.00,0.00,0.0000
https://www.exito.com/cerveza-lata-6-und-867723/p,Cerveza LATA 6 UND BUDWEISER 1614 ml,licores,Éxito,https://www.exito.com/cerveza-lata-6-und-867723/p,2,16850.00,16850.00,16850.00,2026-04-23,2026-04-23,16850.00,16850.00,0.00,0.0000
https://www.exito.com/cerveza-la-central-lata-1980-ml-3196432/p,Cerveza LA CENTRAL lata six pack (1980  ml),licores,Éxito,https://www.exito.com/cerveza-la-central-lata-1980-ml-3196432/p,2,12050.00,12050.00,12050.00,2026-04-23,2026-04-23,12050.00,12050.00,0.00,0.0000
https://www.exito.com/cerveza-miel-18460/p,Cerveza KUNSTMANN Miel (330  ml),licores,Éxito,https://www.exito.com/cerveza-miel-18460/p,2,8740.00,8740.00,8740.00,2026-04-23,2026-04-23,8740.00,8740.00,0.00,0.0000
https://www.exito.com/cerveza-gran-torobayo-bot-703781/p,Cerveza KUNSTMANN Gran Torobayo (500  ml),licores,Éxito,https://www.exito.com/cerveza-gran-torobayo-bot-703781/p,2,13700.00,13700.00,13700.00,2026-04-23,2026-04-23,13700.00,13700.00,0.00,0.0000
https://www.exito.com/cerveza-torobayo-18464/p,Cerveza KUNSTMANN Cerveza Torobayo (330  ml),licores,Éxito,https://www.exito.com/cerveza-torobayo-18464/p,2,8740.00,8740.00,8740.00,2026-04-23,2026-04-23,8740.00,8740.00,0.00,0.0000
https://www.exito.com/cerveza-heineken-sixpac-1614-ml-3221588/p,Cerveza HEINEKEN lata six pack (1614  ml),licores,Éxito,https://www.exito.com/cerveza-heineken-sixpac-1614-ml-3221588/p,2,17500.00,17500.00,17500.00,2026-04-23,2026-04-23,17500.00,17500.00,0.00,0.0000
https://www.exito.com/cerveza-heineken-original-lata-x12-unid-3720-ml-3234373/p,Cerveza HEINEKEN lata original x12 uds (3720  ml),licores,Éxito,https://www.exito.com/cerveza-heineken-original-lata-x12-unid-3720-ml-3234373/p,2,36550.00,36550.00,36550.00,2026-04-23,2026-04-23,36550.00,36550.00,0.00,0.0000
https://www.exito.com/cerveza-lata-sixpack-heineken-2838-ml-3159842/p,Cerveza HEINEKEN lata lager six pack (2838  ml),licores,Éxito,https://www.exito.com/cerveza-lata-sixpack-heineken-2838-ml-3159842/p,2,27600.00,27600.00,27600.00,2026-04-23,2026-04-23,27600.00,27600.00,0.00,0.0000
https://www.exito.com/cerveza-lata-sixpack-heineken-1860-ml-3159840/p,Cerveza HEINEKEN lata lager six pack (1860  ml),licores,Éxito,https://www.exito.com/cerveza-lata-sixpack-heineken-1860-ml-3159840/p,2,22050.00,22050.00,22050.00,2026-04-23,2026-04-23,22050.00,22050.00,0.00,0.0000
https://www.exito.com/cerveza-lata-unidad-heineken-473-ml-3159843/p,Cerveza HEINEKEN lata lager (473  ml),licores,Éxito,https://www.exito.com/cerveza-lata-unidad-heineken-473-ml-3159843/p,2,4600.00,4600.00,4600.00,2026-04-23,2026-04-23,4600.00,4600.00,0.00,0.0000
https://www.exito.com/cerveza-heineken-unid-269-ml-3221589/p,Cerveza HEINEKEN lata (269  ml),licores,Éxito,https://www.exito.com/cerveza-heineken-unid-269-ml-3221589/p,2,3130.00,3130.00,3130.00,2026-04-23,2026-04-23,3130.00,3130.00,0.00,0.0000
https://www.exito.com/cerveza-importada-premium-six-pack-botella-cerveza-330ml-331325/p,Cerveza HEINEKEN botella six pack (1980  ml),licores,Éxito,https://www.exito.com/cerveza-importada-premium-six-pack-botella-cerveza-330ml-331325/p,2,25150.00,25150.00,25150.00,2026-04-23,2026-04-23,25150.00,25150.00,0.00,0.0000
https://www.exito.com/cerveza-importada-premium-six-pack-botella-cerveza-250ml-575416/p,Cerveza HEINEKEN botella six pack (1500  ml),licores,Éxito,https://www.exito.com/cerveza-importada-premium-six-pack-botella-cerveza-250ml-575416/p,2,20300.00,20300.00,20300.00,2026-04-23,2026-04-23,20300.00,20300.00,0.00,0.0000
https://www.exito.com/cerveza-00-lata-6x4-heineken-1500-ml-3078430/p,Cerveza HEINEKEN botella libre de alcohol six pack (1500  ml),licores,Éxito,https://www.exito.com/cerveza-00-lata-6x4-heineken-1500-ml-3078430/p,2,19650.00,19650.00,19650.00,2026-04-23,2026-04-23,19650.00,19650.00,0.00,0.0000
https://www.exito.com/cerveza-alcohol-00-lata-estrella-galicia-330-ml-3094205/p,Cerveza ESTRELLA GALICIA libre de alcohol (330  ml),licores,Éxito,https://www.exito.com/cerveza-alcohol-00-lata-estrella-galicia-330-ml-3094205/p,2,9600.00,9600.00,9600.00,2026-04-23,2026-04-23,9600.00,9600.00,0.00,0.0000
https://www.exito.com/cerveza-especial-lata-estrella-galicia-500-ml-3094203/p,Cerveza ESTRELLA GALICIA lata especial (500  ml),licores,Éxito,https://www.exito.com/cerveza-especial-lata-estrella-galicia-500-ml-3094203/p,2,12550.00,12550.00,12550.00,2026-04-23,2026-04-23,12550.00,12550.00,0.00,0.0000
https://www.exito.com/cerveza-especial-lata-estrella-galicia-330-ml-3094204/p,Cerveza ESTRELLA GALICIA lata especial (330  ml),licores,Éxito,https://www.exito.com/cerveza-especial-lata-estrella-galicia-330-ml-3094204/p,2,7432.00,7432.00,7432.00,2026-04-23,2026-04-23,7432.00,7432.00,0.00,0.0000
https://www.exito.com/cerveza-urweisse-erdinger-500-ml-858260/p,Cerveza ERDINGER urweisse (500  ml),licores,Éxito,https://www.exito.com/cerveza-urweisse-erdinger-500-ml-858260/p,2,17900.00,17900.00,17900.00,2026-04-23,2026-04-23,17900.00,17900.00,0.00,0.0000
https://www.exito.com/cerveza-pikantus-858259/p,Cerveza ERDINGER pikantus (500  ml),licores,Éxito,https://www.exito.com/cerveza-pikantus-858259/p,2,20000.00,20000.00,20000.00,2026-04-23,2026-04-23,20000.00,20000.00,0.00,0.0000
https://www.exito.com/cerveza-lata-alemana-802142/p,Cerveza ERDINGER lata weissbier (500  ml),licores,Éxito,https://www.exito.com/cerveza-lata-alemana-802142/p,2,16850.00,16850.00,16850.00,2026-04-23,2026-04-23,16850.00,16850.00,0.00,0.0000
https://www.exito.com/cerveza-original-bot-844556/p,Cerveza CZECHVAR botella (300  ml),licores,Éxito,https://www.exito.com/cerveza-original-bot-844556/p,2,8360.00,8360.00,8360.00,2026-04-23,2026-04-23,8360.00,8360.00,0.00,0.0000
https://www.exito.com/cerveza-cusquena-trigo-sixpack-1980-ml-3229948/p,Cerveza CUSQUEÑA trigo six pack (1980  ml),licores,Éxito,https://www.exito.com/cerveza-cusquena-trigo-sixpack-1980-ml-3229948/p,2,22780.00,22780.00,22780.00,2026-04-23,2026-04-23,22780.00,22780.00,0.00,0.0000
https://www.exito.com/cerveza-cusquena-dorada-330-ml-3180210/p,Cerveza CUSQUEÑA lata (330  ml),licores,Éxito,https://www.exito.com/cerveza-cusquena-dorada-330-ml-3180210/p,2,5010.00,5010.00,5010.00,2026-04-23,2026-04-23,5010.00,5010.00,0.00,0.0000
https://www.exito.com/cerveza-cusquena-dorada-1980-ml-3179530/p,Cerveza CUSQUEÑA dorada six pack (1980  ml),licores,Éxito,https://www.exito.com/cerveza-cusquena-dorada-1980-ml-3179530/p,2,23120.00,23120.00,23120.00,2026-04-23,2026-04-23,23120.00,23120.00,0.00,0.0000
https://www.exito.com/cerveza-sixpack-316736/p,Cerveza COSTENA lata x 6und (1980  ml),licores,Éxito,https://www.exito.com/cerveza-sixpack-316736/p,2,10690.00,10690.00,10690.00,2026-04-23,2026-04-23,10690.00,10690.00,0.00,0.0000
https://www.exito.com/cerveza-lata-costena-330-ml-316776/p,Cerveza COSTENA lata (330  ml),licores,Éxito,https://www.exito.com/cerveza-lata-costena-330-ml-316776/p,2,1900.00,1900.00,1900.00,2026-04-23,2026-04-23,1900.00,1900.00,0.00,0.0000
https://www.exito.com/cerveza-cero-corona-1980-ml-3175093/p,Cerveza CORONA sin alcohol six pack (1980  ml),licores,Éxito,https://www.exito.com/cerveza-cero-corona-1980-ml-3175093/p,2,23900.00,23900.00,23900.00,2026-04-23,2026-04-23,23900.00,23900.00,0.00,0.0000
https://www.exito.com/corona-lata-sixpack-473-corona-corona-lata-sixpack-473-2838-ml-3225379/p,Cerveza CORONA lata extra six pack (2838  ml),licores,Éxito,https://www.exito.com/corona-lata-sixpack-473-corona-corona-lata-sixpack-473-2838-ml-3225379/p,2,33450.00,33450.00,33450.00,2026-04-23,2026-04-23,33450.00,33450.00,0.00,0.0000
https://www.exito.com/cerveza-corona-00-269-ml-3209354/p,Cerveza CORONA cero alcohol (269  ml),licores,Éxito,https://www.exito.com/cerveza-corona-00-269-ml-3209354/p,2,2940.00,2940.00,2940.00,2026-04-23,2026-04-23,2940.00,2940.00,0.00,0.0000
https://www.exito.com/cerveza-corona-00-1614-ml-3209353/p,Cerveza CORONA cero alcohol (1614  ml),licores,Éxito,https://www.exito.com/cerveza-corona-00-1614-ml-3209353/p,2,17750.00,17750.00,17750.00,2026-04-23,2026-04-23,17750.00,17750.00,0.00,0.0000
https://www.exito.com/cerveza-corona-botella-x-24-unds--7-920-ml-/p,Cerveza CORONA botella x 24 unds (7.920 ml),licores,Éxito,https://www.exito.com/cerveza-corona-botella-x-24-unds--7-920-ml-/p,2,101800.00,101800.00,101800.00,2026-04-23,2026-04-23,101800.00,101800.00,0.00,0.0000
https://www.exito.com/cerveza-club-colombia-cerveza-trigo-1980-ml-3188965/p,Cerveza CLUB COLOMBIA trigo six pack (1980  ml),licores,Éxito,https://www.exito.com/cerveza-club-colombia-cerveza-trigo-1980-ml-3188965/p,2,21500.00,21500.00,21500.00,2026-04-23,2026-04-23,21500.00,21500.00,0.00,0.0000
https://www.exito.com/cerveza-club-colombia-cerveza-trigo-330-ml-3188964/p,Cerveza CLUB COLOMBIA trigo (330  ml),licores,Éxito,https://www.exito.com/cerveza-club-colombia-cerveza-trigo-330-ml-3188964/p,2,3840.00,3840.00,3840.00,2026-04-23,2026-04-23,3840.00,3840.00,0.00,0.0000
https://www.exito.com/cerveza-club-colombia-laton-cerveza-2838-ml-3176316/p,Cerveza CLUB COLOMBIA latón dorada six pack (2838  ml),licores,Éxito,https://www.exito.com/cerveza-club-colombia-laton-cerveza-2838-ml-3176316/p,2,29400.00,29400.00,29400.00,2026-04-23,2026-04-23,29400.00,29400.00,0.00,0.0000
https://www.exito.com/cerveza-club-colombia-laton-cerveza-473-ml-3176315/p,Cerveza CLUB COLOMBIA latón dorada (473  ml),licores,Éxito,https://www.exito.com/cerveza-club-colombia-laton-cerveza-473-ml-3176315/p,2,4640.00,4640.00,4640.00,2026-04-23,2026-04-23,4640.00,4640.00,0.00,0.0000
https://www.exito.com/cerveza-lata-roja-702071/p,Cerveza CLUB COLOMBIA lata roja (330  ml),licores,Éxito,https://www.exito.com/cerveza-lata-roja-702071/p,2,3700.00,3700.00,3700.00,2026-04-23,2026-04-23,3700.00,3700.00,0.00,0.0000
https://www.exito.com/cerveza-lata-dorada-446651/p,Cerveza CLUB COLOMBIA lata dorada (330  ml),licores,Éxito,https://www.exito.com/cerveza-lata-dorada-446651/p,2,3410.00,3410.00,3410.00,2026-04-23,2026-04-23,3410.00,3410.00,0.00,0.0000
https://www.exito.com/cerveza-dorada-sixpack-en-botellla-x-330-ml-cu-713927/p,Cerveza CLUB COLOMBIA botella dorada six pack (1980  ml),licores,Éxito,https://www.exito.com/cerveza-dorada-sixpack-en-botellla-x-330-ml-cu-713927/p,2,25550.00,25550.00,25550.00,2026-04-23,2026-04-23,25550.00,25550.00,0.00,0.0000
https://www.exito.com/cerveza-light-botella-unidad-andina-250-ml-3150041/p,Cerveza CERVEZA ANDINA LIGHT light (250  ml),licores,Éxito,https://www.exito.com/cerveza-light-botella-unidad-andina-250-ml-3150041/p,2,2300.00,2300.00,2300.00,2026-04-23,2026-04-23,2300.00,2300.00,0.00,0.0000
https://www.exito.com/cerveza-lata-x-24-977051/p,Cerveza BUDWEISER lata (6456  ml),licores,Éxito,https://www.exito.com/cerveza-lata-x-24-977051/p,2,59000.00,59000.00,59000.00,2026-04-23,2026-04-23,59000.00,59000.00,0.00,0.0000
https://www.exito.com/cerveza-lata-und-budweiser-269-ml-1002961/p,Cerveza BUDWEISER lata (269  ml),licores,Éxito,https://www.exito.com/cerveza-lata-und-budweiser-269-ml-1002961/p,2,2590.00,2590.00,2590.00,2026-04-23,2026-04-23,2590.00,2590.00,0.00,0.0000
https://www.exito.com/cerveza-lata-292520/p,Cerveza BITBURGER lata (500  ml),licores,Éxito,https://www.exito.com/cerveza-lata-292520/p,2,11950.00,11950.00,11950.00,2026-04-23,2026-04-23,11950.00,11950.00,0.00,0.0000
https://www.exito.com/asahi-super-dry-unidad-980838/p,Cerveza ASAHI super dry (330  ml),licores,Éxito,https://www.exito.com/asahi-super-dry-unidad-980838/p,2,7650.00,7650.00,7650.00,2026-04-23,2026-04-23,7650.00,7650.00,0.00,0.0000
https://www.exito.com/cerveza-andina-1860-ml-3173420/p,Cerveza ANDINA lata dorada six pack (1860  ml),licores,Éxito,https://www.exito.com/cerveza-andina-1860-ml-3173420/p,2,17500.00,17500.00,17500.00,2026-04-23,2026-04-23,17500.00,17500.00,0.00,0.0000
https://www.exito.com/cerveza-unidad-andina-269-ml-305232/p,Cerveza ANDINA lata dorada (269  ml),licores,Éxito,https://www.exito.com/cerveza-unidad-andina-269-ml-305232/p,2,2400.00,2400.00,2400.00,2026-04-23,2026-04-23,2400.00,2400.00,0.00,0.0000
https://www.exito.com/aguila-lata-aguila-aguila-lata-1614-ml-3206567/p,Cerveza AGUILA lata original six pack (1614  ml),licores,Éxito,https://www.exito.com/aguila-lata-aguila-aguila-lata-1614-ml-3206567/p,2,14400.00,14400.00,14400.00,2026-04-23,2026-04-23,14400.00,14400.00,0.00,0.0000
https://www.exito.com/cerveza-sixpack-cero-aguila-1980-ml-3033762/p,Cerveza AGUILA lata cero libre de alcohol six pack (1980  ml),licores,Éxito,https://www.exito.com/cerveza-sixpack-cero-aguila-1980-ml-3033762/p,2,9600.00,9600.00,9600.00,2026-04-23,2026-04-23,9600.00,9600.00,0.00,0.0000
https://www.exito.com/cerveza-lata-cero-aguila-330-ml-3033763/p,Cerveza AGUILA lata cero libre de alcohol (330  ml),licores,Éxito,https://www.exito.com/cerveza-lata-cero-aguila-330-ml-3033763/p,2,2010.00,2010.00,2010.00,2026-04-23,2026-04-23,2010.00,2010.00,0.00,0.0000
https://www.exito.com/cerv-lata-pack-6-und-718623/p,Cerveza AGUILA LIGHT lata sabor sin igual six pack (1614  ml),licores,Éxito,https://www.exito.com/cerv-lata-pack-6-und-718623/p,2,15600.00,15600.00,15600.00,2026-04-23,2026-04-23,15600.00,15600.00,0.00,0.0000
https://www.exito.com/cerveza-lata-ud-aguila-light-473-ml-557055/p,Cerveza AGUILA LIGHT lata (473  ml),licores,Éxito,https://www.exito.com/cerveza-lata-ud-aguila-light-473-ml-557055/p,2,4280.00,4280.00,4280.00,2026-04-23,2026-04-23,4280.00,4280.00,0.00,0.0000
https://www.exito.com/cerveza--dorada-club-colombia-lata-x-24-unds--7-920-ml-/p,Cerveza  DORADA CLUB COLOMBIA LATA x 24 unds (7.920 ml),licores,Éxito,https://www.exito.com/cerveza--dorada-club-colombia-lata-x-24-unds--7-920-ml-/p,2,81800.00,81800.00,81800.00,2026-04-23,2026-04-23,81800.00,81800.00,0.00,0.0000
https://www.exito.com/cerveza--aguila-lata-x-24-unds--7-920-ml-/p,Cerveza  AGUILA lata x 24 unds (7.920 ml),licores,Éxito,https://www.exito.com/cerveza--aguila-lata-x-24-unds--7-920-ml-/p,2,84000.00,84000.00,84000.00,2026-04-23,2026-04-23,84000.00,84000.00,0.00,0.0000
https://www.exito.com/lm-evolution-silver-ks-box20-l-m-200-unidad-385487/p,Cartón de cigarrillos L & M Silver x 10 cajetillas (200  und),licores,Éxito,https://www.exito.com/lm-evolution-silver-ks-box20-l-m-200-unidad-385487/p,2,77000.00,77000.00,77000.00,2026-04-23,2026-04-23,77000.00,77000.00,0.00,0.0000
